-233.73,44
-232.02,-20
-230.31,-165
-228.6,-152
-226.89,-82
-225.18,-34
-223.47,-50
-221.76,14
-220.06,-36
-218.35,70
-216.64,-69
-214.93,-75
-213.22,-54
-211.52,-24
-209.81,-40
-208.1,46
-206.4,38
-204.69,10
-202.98,54
-201.28,-103
-199.57,67
-197.87,18
-196.16,0
-194.46,-30
-192.75,-55
-191.05,76
-189.35,-62
-187.64,-7
-185.94,-62
-184.24,20
-182.54,-66
-180.84,-124
-179.13,115
-177.43,-5
-175.73,56
-174.03,-79
-172.33,31
-170.63,100
-168.93,38
-167.23,-82
-165.53,-84
-163.83,5
-162.14,13
-160.44,-16
-158.74,23
-157.04,-69
-155.35,9
-153.65,0
-151.95,-108
-150.26,82
-148.56,-22
-146.86,-30
-145.17,-59
-143.47,-26
-141.78,33
-140.08,147
-138.39,64
-136.7,26
-135,-60
-133.31,-108
-131.62,-89
-129.92,-29
-128.23,28
-126.54,31
-124.85,-11
-123.15,68
-121.46,-122
-119.77,-64
-118.08,93
-116.39,-19
-114.7,-1
-113.01,-19
-111.32,-62
-109.63,-2
-107.95,21
-106.26,-36
-104.57,-81
-102.88,-46
-101.19,-58
-99.51,11
-97.82,51
-96.13,-52
-94.45,-39
-92.76,-89
-91.07,0
-89.39,-10
-87.7,70
-86.02,-4
-84.33,17
-82.65,-21
-80.97,-59
-79.28,59
-77.6,-15
-75.92,-10
-74.23,-89
-72.55,-75
-70.87,14
-69.19,-78
-67.5,-39
-65.82,55
-64.14,54
-62.46,12
-60.78,-71
-59.1,54
-57.42,60
-55.74,4
-54.06,-72
-52.38,137
-50.71,69
-49.03,-84
-47.35,21
-45.67,-47
-43.99,15
-42.32,136
-40.64,-14
-38.96,-23
-37.29,-24
-35.61,-14
-33.94,32
-32.26,-63
-30.59,66
-28.91,-49
-27.24,20
-25.56,61
-23.89,-20
-22.22,-84
-20.54,-24
-18.87,69
-17.2,94
-15.53,-81
-13.85,-27
-12.18,68
-10.51,-34
-8.84,6
-7.17,3
-5.5,-41
-3.83,-45
-2.16,82
-0.49,60
1.18,-80
2.85,-39
4.52,-95
6.19,32
7.86,-21
9.52,21
11.19,-75
12.86,17
14.53,-12
16.19,179
17.86,-5
19.52,66
21.19,1
22.86,-108
24.52,46
26.19,19
27.85,21
29.51,31
31.18,-57
32.84,-17
34.51,-7
36.17,21
37.83,-27
39.49,27
41.16,-13
42.82,28
44.48,34
46.14,-24
47.8,-119
49.46,0
51.12,35
52.78,-22
54.44,14
56.1,18
57.76,84
59.42,-53
61.08,16
62.74,34
64.4,53
66.05,39
67.71,150
69.37,-76
71.03,18
72.68,18
74.34,6
76,2
77.65,56
79.31,11
80.96,25
82.62,159
84.27,-5
85.93,146
87.58,-13
89.23,-33
90.89,46
92.54,47
94.19,-30
95.85,-23
97.5,-6
99.15,-6
100.8,-18
102.45,-31
104.1,116
105.75,55
107.41,-143
109.06,60
110.71,66
112.36,16
114,90
115.65,45
117.3,107
118.95,1
120.6,8
122.25,21
123.89,-32
125.54,62
127.19,-52
128.84,18
130.48,11
132.13,29
133.77,53
135.42,48
137.06,-5
138.71,-37
140.35,-66
142,-119
143.64,-46
145.29,-12
146.93,-33
148.57,-3
150.22,-22
151.86,81
153.5,11
155.14,25
156.79,-35
158.43,48
160.07,69
161.71,-10
163.35,-43
164.99,74
166.63,11
168.27,5
169.91,89
171.55,59
173.19,20
174.83,14
176.46,-62
178.1,68
179.74,-25
181.38,22
183.02,12
184.65,13
186.29,-78
187.92,-104
189.56,16
191.2,-93
192.83,34
194.47,-75
196.1,26
197.74,73
199.37,-61
201.01,49
202.64,23
204.27,-18
205.91,53
207.54,-66
209.17,-65
210.8,-17
212.44,1
214.07,-40
215.7,-15
217.33,-8
218.96,40
220.59,-104
222.22,36
223.85,0
225.48,-9
227.11,-47
228.74,66
230.37,-49
232,7
233.63,-47
235.25,-64
236.88,-75
238.51,-28
240.14,-49
241.76,-30
243.39,-21
245.02,67
246.64,80
248.27,-75
249.89,-5
251.52,-22
253.14,69
254.77,20
256.39,-53
258.02,12
259.64,12
261.26,5
262.89,85
264.51,-34
266.13,74
267.75,8
269.38,-49
271,73
272.62,-22
274.24,-65
275.86,-7
277.48,-7
279.1,-19
280.72,-6
282.34,26
283.96,34
285.58,58
287.2,74
288.82,46
290.44,-17
292.05,-31
293.67,-3
295.29,88
296.91,18
298.52,-23
300.14,26
301.76,-75
303.37,-149
304.99,-99
306.6,-71
308.22,-82
309.83,-30
311.45,-38
313.06,63
314.68,36
316.29,-31
317.9,39
319.52,-17
321.13,8
322.74,-116
324.36,-52
325.97,27
327.58,13
329.19,9
330.8,47
332.41,-57
334.02,44
335.63,-2
337.24,3
338.85,76
340.46,39
342.07,-10
343.68,-5
345.29,25
346.9,21
348.51,-25
350.12,-38
351.72,1
353.33,-44
354.94,-51
356.54,-71
358.15,49
359.76,37
361.36,-13
362.97,-85
364.57,71
366.18,38
367.78,96
369.39,33
370.99,9
372.6,-54
374.2,-8
375.8,-91
377.41,-109
379.01,-123
380.61,-100
382.22,29
383.82,50
385.42,55
387.02,70
388.62,-9
390.22,-1
391.82,30
393.42,37
395.02,-40
396.62,48
398.22,18
399.82,-36
401.42,-45
403.02,25
404.62,44
406.22,-67
407.81,42
409.41,-13
411.01,24
412.61,27
414.2,-37
415.8,95
417.4,-86
418.99,-91
420.59,-23
422.18,-23
423.78,15
425.37,8
426.97,-24
428.56,6
430.16,59
431.75,-2
433.34,-29
434.94,56
436.53,41
438.12,-49
439.71,-40
441.31,20
442.9,39
444.49,81
446.08,-75
447.67,105
449.26,-48
450.85,-21
452.44,-23
454.03,14
455.62,-72
457.21,-77
458.8,78
460.39,-11
461.98,-55
463.57,-7
465.15,-73
466.74,-26
468.33,-39
469.92,5
471.5,-21
473.09,-122
474.68,-120
476.26,39
477.85,-36
479.43,-31
481.02,-77
482.6,-42
484.19,21
485.77,58
487.36,-4
488.94,-62
490.52,37
492.11,10
493.69,28
495.27,47
496.85,-58
498.44,-113
500.02,32
501.6,-49
503.18,-130
504.76,-32
506.34,-83
507.92,-27
509.5,-41
511.08,-170
512.66,-70
514.24,87
515.82,20
517.4,74
518.98,48
520.56,9
522.14,102
523.71,-29
525.29,23
526.87,-18
528.45,54
530.02,12
531.6,-8
533.18,15
534.75,5
536.33,61
537.9,103
539.48,-124
541.05,24
542.63,-27
544.2,-3
545.77,41
547.35,89
548.92,38
550.5,94
552.07,0
553.64,-5
555.21,69
556.79,-4
558.36,-5
559.93,-22
561.5,-4
563.07,37
564.64,25
566.21,-46
567.78,-79
569.35,27
570.92,141
572.49,30
574.06,-83
575.63,-65
577.2,-62
578.77,17
580.33,31
581.9,-16
583.47,29
585.04,-87
586.6,99
588.17,35
589.74,13
591.3,16
592.87,-26
594.43,-41
596,-56
597.56,10
599.13,-1
600.69,14
602.26,-78
603.82,-2
605.39,43
606.95,1
608.51,-84
610.08,-80
611.64,-48
613.2,-36
614.76,-84
616.32,-42
617.89,34
619.45,82
621.01,-21
622.57,30
624.13,44
625.69,-71
627.25,7
628.81,40
630.37,76
631.93,-16
633.49,18
635.05,-166
636.6,-4
638.16,17
639.72,45
641.28,-19
642.83,-26
644.39,-15
645.95,-41
647.5,20
649.06,-64
650.62,-6
652.17,94
653.73,-46
655.28,41
656.84,16
658.39,-70
659.95,24
661.5,1
663.05,-64
664.61,91
666.16,9
667.71,66
669.27,-26
670.82,-44
672.37,1
673.92,-37
675.48,-13
677.03,97
678.58,2
680.13,26
681.68,-22
683.23,-25
684.78,-69
686.33,-94
687.88,26
689.43,13
690.98,6
692.53,-32
694.08,-129
695.62,-85
697.17,22
698.72,25
700.27,-50
701.81,50
703.36,-49
704.91,-91
706.45,51
708,99
709.55,15
711.09,4
712.64,-93
714.18,-51
715.73,19
717.27,-5
718.82,17
720.36,-24
721.9,75
723.45,38
724.99,-12
726.53,-10
728.08,10
729.62,21
731.16,-46
732.7,-26
734.24,23
735.78,-40
737.33,26
738.87,5
740.41,-17
741.95,-4
743.49,-14
745.03,-25
746.57,96
748.11,50
749.65,-21
751.18,-8
752.72,60
754.26,83
755.8,104
757.34,51
758.87,-8
760.41,19
761.95,4
763.48,-111
765.02,16
766.56,-36
768.09,-84
769.63,26
771.16,-4
772.7,50
774.23,-1
775.77,-62
777.3,91
778.84,18
780.37,40
781.9,-44
783.44,4
784.97,8
786.5,34
788.04,-24
789.57,-8
791.1,-37
792.63,-101
794.16,63
795.69,39
797.21,-19
798.73,-53
800.25,28
801.76,-17
803.28,42
804.8,-16
806.32,-50
807.83,-41
809.35,22
810.86,-55
812.38,83
813.89,-38
815.41,47
816.92,-14
818.44,-8
819.95,10
821.47,-36
822.98,48
824.49,-47
826.01,43
827.52,-9
829.03,-40
830.55,-120
832.06,28
833.57,47
835.08,-36
836.59,103
838.1,64
839.62,-29
841.13,51
842.64,-70
844.15,53
845.66,-28
847.17,-28
848.68,98
850.18,-65
851.69,38
853.2,-3
854.71,-6
856.22,-24
857.73,-5
859.23,-29
860.74,7
862.25,13
863.76,29
865.26,-57
866.77,-85
868.28,16
869.78,-33
871.29,-33
872.79,9
874.3,-112
875.8,106
877.31,6
878.81,55
880.32,50
881.82,63
883.32,91
884.83,-54
886.33,-25
887.83,3
889.33,30
890.84,16
892.34,15
893.84,-109
895.34,-74
896.84,-40
898.34,-28
899.85,34
901.35,33
902.85,-14
904.35,24
905.85,-23
907.35,55
908.85,21
910.34,-5
911.84,31
913.34,12
914.84,41
916.34,24
917.84,-56
919.33,46
920.83,-14
922.33,-4
923.82,-55
925.32,30
926.82,9
928.31,-54
929.81,-23
931.31,3
932.8,16
934.3,-9
935.79,10
937.28,30
938.78,-146
940.27,27
941.77,-19
943.26,-14
944.75,8
946.25,-7
947.74,48
949.23,15
950.72,24
952.22,-35
953.71,22
955.2,-12
956.69,-19
958.18,-12
959.67,1
961.16,9
962.65,-51
964.14,6
965.63,26
967.12,26
968.61,27
970.1,58
971.59,71
973.08,-93
974.57,111
976.06,-4
977.54,19
979.03,-28
980.52,-34
982.01,47
983.49,13
984.98,-69
986.47,39
987.95,20
989.44,-8
990.92,-34
992.41,-87
993.89,4
995.38,1
996.86,-41
998.35,49
999.83,-69
1001.32,-19
1002.83,100
1004.35,29
1005.87,68
1007.39,-11
1008.91,61
1010.43,-50
1011.95,11
1013.47,-2
1014.98,-30
1016.5,17
1018.02,-49
1019.53,-58
1021.05,89
1022.57,-9
1024.08,91
1025.6,-15
1027.11,-20
1028.63,29
1030.14,-34
1031.66,1
1033.14,-22
1034.62,28
1036.09,-29
1037.57,42
1039.05,-19
1040.53,-25
1042,-42
1043.48,-74
1044.96,102
1046.43,-25
1047.91,-24
1049.39,58
1050.86,125
1052.34,20
1053.81,28
1055.29,-30
1056.76,-37
1058.24,10
1059.71,-61
1061.18,68
1062.66,-89
1064.13,37
1065.6,-25
1067.08,-42
1068.55,-48
1070.02,8
1071.49,11
1072.97,-12
1074.44,-52
1075.91,25
1077.38,-15
1078.85,-29
1080.32,74
1081.79,-16
1083.26,6
1084.73,56
1086.2,-14
1087.67,-87
1089.14,-21
1090.61,-10
1092.08,15
1093.55,21
1095.02,83
1096.48,-14
1097.95,25
1099.42,31
1100.89,-25
1102.35,-25
1103.82,-9
1105.29,-124
1106.75,4
1108.22,42
1109.69,49
1111.15,9
1112.62,57
1114.08,77
1115.55,69
1117.01,-22
1118.48,6
1119.94,11
1121.4,-17
1122.87,-56
1124.33,16
1125.79,-36
1127.26,15
1128.72,-59
1130.18,-16
1131.65,80
1133.11,69
1134.57,8
1136.03,-20
1137.49,-23
1138.95,9
1140.41,-47
1141.87,-9
1143.33,-1
1144.79,115
1146.25,-40
1147.71,-22
1149.17,21
1150.63,-25
1152.09,-6
1153.55,-1
1155.01,106
1156.47,-23
1157.92,-67
1159.38,-7
1160.84,31
1162.3,4
1163.75,3
1165.21,100
1166.67,0
1168.12,-40
1169.58,66
1171.03,11
1172.49,-31
1173.94,-58
1175.4,2
1176.85,30
1178.31,-1
1179.76,11
1181.22,68
1182.67,-65
1184.12,-8
1185.58,-68
1187.03,-13
1188.48,39
1189.94,22
1191.39,-115
1192.84,164
1194.29,51
1195.74,56
1197.2,-101
1198.65,-84
1200.1,-5
1201.55,6
1203,-31
1204.45,17
1205.9,-64
1207.35,-39
1208.8,51
1210.25,17
1211.7,61
1213.15,22
1214.59,10
1216.04,-23
1217.49,56
1218.94,58
1220.39,97
1221.83,-2
1223.28,-8
1224.73,13
1226.17,25
1227.62,59
1229.07,57
1230.51,-17
1231.96,69
1233.4,3
1234.85,-11
1236.29,-24
1237.74,-10
1239.18,-18
1240.63,-42
1242.07,11
1243.51,60
1244.96,39
1246.4,-75
1247.84,-26
1249.29,-50
1250.73,68
1252.17,-20
1253.61,18
1255.06,-10
1256.5,60
1257.94,-7
1259.38,41
1260.82,30
1262.26,-14
1263.7,-26
1265.14,-14
1266.58,-28
1268.02,-77
1269.46,-43
1270.9,37
1272.34,102
1273.78,25
1275.22,-86
1276.66,41
1278.09,26
1279.53,-34
1280.97,11
1282.41,45
1283.84,-74
1285.28,-8
1286.72,2
1288.15,60
1289.59,37
1291.03,11
1292.46,-14
1293.9,31
1295.33,67
1296.77,8
1298.2,6
1299.64,5
1301.07,-45
1302.5,-1
1303.94,-89
1305.37,36
1306.81,-3
1308.24,49
1309.67,35
1311.1,0
1312.54,-8
1313.97,-25
1315.4,-12
1316.83,-1
1318.26,-49
1319.7,-54
1321.13,-19
1322.56,13
1323.99,46
1325.42,28
1326.85,52
1328.28,-70
1329.71,91
1331.14,-10
1332.57,-59
1334,-33
1335.42,-24
1336.85,-85
1338.28,-102
1339.71,-14
1341.14,-61
1342.56,-15
1343.99,-117
1345.42,60
1346.84,-8
1348.27,109
1349.7,28
1351.12,18
1352.55,-8
1353.98,10
1355.4,-8
1356.83,39
1358.25,53
1359.68,-40
1361.1,85
1362.52,74
1363.95,39
1365.37,-56
1366.8,-6
1368.22,-12
1369.64,-91
1371.06,-2
1372.49,28
1373.91,-17
1375.33,29
1376.75,-65
1378.18,-31
1379.6,22
1381.02,68
1382.44,-14
1383.86,-105
1385.28,-26
1386.7,-38
1388.12,105
1389.54,67
1390.96,100
1392.38,18
1393.8,19
1395.22,-99
1396.64,-23
1398.06,-20
1399.47,1
1400.89,-51
1402.31,64
1403.73,-60
1405.14,-60
1406.56,-75
1407.98,55
1409.39,-30
1410.81,-65
1412.23,-65
1413.64,-15
1415.06,-59
1416.47,-26
1417.89,24
1419.3,40
1420.72,53
1422.13,30
1423.55,-25
1424.96,4
1426.38,35
1427.79,51
1429.2,-115
1430.62,-4
1432.03,18
1433.44,-32
1434.85,87
1436.27,-1
1437.68,37
1439.09,41
1440.5,14
1441.91,16
1443.32,96
1444.73,3
1446.15,8
1447.56,-43
1448.97,1
1450.38,-1
1451.74,-1
1453.11,2
1454.47,-7
1455.84,-27
1457.2,-11
1458.57,26
1459.93,9
1461.3,35
1462.66,-21
1464.03,31
1465.39,3
1466.75,-49
1468.12,51
1469.48,22
1470.84,-25
1472.21,43
1473.57,-11
1474.93,-29
1476.29,-84
1477.65,13
1479.02,-18
1480.38,13
1481.74,10
1483.1,-33
1484.46,-48
1485.82,58
1487.18,-17
1488.54,9
1489.9,-30
1491.26,38
1492.62,27
1493.98,128
1495.34,0
1496.7,-20
1498.06,28
1499.42,-3
1500.77,16
1502.13,-72
1503.49,39
1504.85,110
1506.2,-5
1507.56,-34
1508.92,-71
1510.28,5
1511.63,-33
1512.99,-15
1514.34,59
1515.7,-52
1517.06,2
1518.41,31
1519.77,36
1521.12,13
1522.48,-4
1523.83,18
1525.19,42
1526.54,107
1527.89,12
1529.25,1
1530.6,-136
1531.95,-64
1533.31,-34
1534.66,66
1536.01,3
1537.37,19
1538.72,1
1540.07,84
1541.42,127
1542.77,-2
1544.13,-36
1545.48,-45
1546.83,9
1548.18,-78
1549.53,16
1550.88,-15
1552.23,69
1553.58,82
1554.93,87
1556.28,45
1557.63,-22
1558.98,-21
1560.33,119
1561.68,-16
1563.02,-1
1564.37,-14
1565.72,55
1567.07,-55
1568.42,25
1569.76,13
1571.11,-94
1572.46,-71
1573.8,-44
1575.15,14
1576.5,-43
1577.84,-54
1579.19,53
1580.53,74
1581.88,-55
1583.23,6
1584.58,8
1585.93,-36
1587.29,8
1588.64,-32
1589.99,-48
1591.35,14
1592.7,-8
1594.05,-13
1595.41,37
1596.76,44
1598.11,-7
1599.46,8
1600.81,17
1602.17,-28
1603.52,93
1604.88,-8
1606.24,18
1607.59,78
1608.95,89
1610.31,45
1611.66,27
1613.02,-25
1614.38,46
1615.73,-31
1617.09,18
1618.44,-20
1619.8,-20
1621.15,-2
1622.51,28
1623.86,-7
1625.22,-17
1626.57,72
1627.92,-34
1629.28,-37
1630.63,31
1631.98,13
1633.34,-49
1634.69,9
1636.04,42
1637.39,-49
1638.75,1
1640.1,-95
1641.45,33
1642.8,-48
1644.15,35
1645.5,-50
1646.85,1
1648.2,-66
1649.56,15
1650.91,16
1652.26,-52
1653.6,-65
1654.95,-87
1656.3,-96
1657.65,3
1659,-14
1660.35,-27
1661.7,15
1663.05,-40
1664.4,-28
1665.74,-3
1667.09,-10
1668.44,2
1669.79,13
1671.13,70
1672.48,-13
1673.83,0
1675.17,-77
1676.52,51
1677.86,39
1679.21,37
1680.56,37
1681.9,14
1683.25,60
1684.59,9
1685.93,28
1687.28,90
1688.62,209
1689.97,271
1691.31,366
1692.66,550
1694,1003
1695.34,1560
1696.68,2154
1698.03,2414
1699.37,2428
1700.71,2092
1702.05,1575
1703.4,1067
1704.74,709
1706.08,502
1707.42,337
1708.76,332
1710.1,204
1711.44,281
1712.78,117
1714.12,156
1715.46,42
1716.8,30
1718.14,-26
1719.48,91
1720.82,52
1722.16,37
1723.5,52
1724.84,70
1726.18,20
1727.51,-15
1728.85,-28
1730.19,-6
1731.53,53
1732.86,-109
1734.2,55
1735.54,15
1736.88,8
1738.21,-57
1739.55,2
1740.88,-46
1742.22,31
1743.56,68
1744.89,-13
1746.23,25
1747.56,42
1748.9,77
1750.23,6
1751.56,-59
1752.9,31
1754.23,-2
1755.57,-35
1756.9,-59
1758.23,78
1759.57,38
1760.9,-4
1762.23,5
1763.56,-23
1764.9,-16
1766.23,-27
1767.56,12
1768.89,-55
1770.22,34
1771.56,34
1772.89,30
1774.22,167
1775.55,282
1776.88,394
1778.21,702
1779.54,1185
1780.87,1589
1782.2,2018
1783.53,2228
1784.86,1962
1786.18,1642
1787.51,1212
1788.84,811
1790.17,453
1791.5,381
1792.83,347
1794.15,320
1795.48,224
1796.81,241
1798.14,131
1799.46,135
1800.79,66
1802.12,53
1803.44,25
1804.77,-12
1806.09,28
1807.42,37
1808.75,67
1810.07,31
1811.4,-32
1812.72,47
1814.04,49
1815.37,-16
1816.69,8
1818.02,-17
1819.34,-37
1820.66,-49
1821.99,-2
1823.31,-5
1824.63,17
1825.96,2
1827.28,17
1828.6,-113
1829.92,33
1831.25,-34
1832.57,-2
1833.89,-78
1835.21,3
1836.53,4
1837.85,57
1839.17,25
1840.49,29
1841.81,38
1843.13,12
1844.45,44
1845.77,103
1847.09,70
1848.41,27
1849.73,-9
1851.05,95
1852.37,58
1853.69,88
1855,0
1856.32,42
1857.64,-96
1858.96,-21
1860.28,11
1861.59,85
1862.91,-33
1864.23,-11
1865.54,62
1866.86,-21
1868.18,-32
1869.49,17
1870.81,41
1872.12,-37
1873.44,73
1874.75,51
1876.07,102
1877.38,-49
1878.7,-56
1880.01,-23
1881.33,-1
1882.64,25
1883.95,-27
1885.27,-8
1886.58,0
1887.89,25
1889.21,33
1890.52,103
1891.83,36
1893.14,6
1894.46,43
1895.77,72
1897.08,-25
1898.39,51
1899.7,-16
1901.01,101
